5.715054000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
5.716149000,192.168.1.10,192.168.1.12,128,69
5.716316000,192.168.1.10,192.168.1.12,301,242
5.716317000,192.168.1.10,192.168.1.12,188,129
5.718476000,192.168.1.12,192.168.1.10,60,
5.720651000,192.168.1.12,192.168.1.10,212,74\,74
5.725507000,192.168.1.12,192.168.1.10,443,384
5.725716000,192.168.1.10,192.168.1.12,60,
5.725717000,192.168.1.12,192.168.1.10,83,24
5.726037000,192.168.1.10,192.168.1.12,60,
5.726472000,192.168.1.12,192.168.1.10,60,
5.726473000,192.168.1.10,192.168.1.12,60,
5.727138000,192.168.1.12,192.168.1.10,60,
5.727989000,192.168.1.10,192.168.1.12,66,
5.728324000,192.168.1.12,192.168.1.10,60,
5.728514000,192.168.1.10,192.168.1.12,60,
5.741319000,192.168.1.10,192.168.1.12,1514,
5.741321000,192.168.1.10,192.168.1.12,92,1493
5.741759000,192.168.1.12,192.168.1.10,60,
5.744437000,192.168.1.12,192.168.1.10,153,88\,1
5.744934000,192.168.1.10,192.168.1.12,577,1\,512
5.890444000,192.168.1.12,192.168.1.10,60,
6.046135000,192.168.1.12,192.168.1.10,945,155\,23\,525\,94\,69
6.047377000,192.168.1.10,192.168.1.12,128,69
6.047554000,192.168.1.10,192.168.1.12,301,242
6.047556000,192.168.1.10,192.168.1.12,188,129
6.049527000,192.168.1.12,192.168.1.10,60,
6.051807000,192.168.1.12,192.168.1.10,212,74\,74
6.056722000,192.168.1.12,192.168.1.10,443,384
6.056942000,192.168.1.10,192.168.1.12,60,
6.057069000,192.168.1.12,192.168.1.10,83,24
6.057336000,192.168.1.10,192.168.1.12,60,
6.057578000,192.168.1.12,192.168.1.10,60,
6.057962000,192.168.1.10,192.168.1.12,60,
6.058562000,192.168.1.12,192.168.1.10,60,
6.059225000,192.168.1.10,192.168.1.12,66,
6.059512000,192.168.1.12,192.168.1.10,60,
6.059676000,192.168.1.10,192.168.1.12,60,
6.070607000,192.168.1.10,192.168.1.12,1514,
6.070664000,192.168.1.10,192.168.1.12,92,1493
6.071137000,192.168.1.12,192.168.1.10,60,
6.073692000,192.168.1.12,192.168.1.10,153,88\,1
6.074114000,192.168.1.10,192.168.1.12,577,1\,512
6.190278000,192.168.1.12,192.168.1.10,60,
6.375355000,192.168.1.12,192.168.1.10,946,155\,23\,525\,95\,69
6.376528000,192.168.1.10,192.168.1.12,128,69
6.376704000,192.168.1.10,192.168.1.12,301,242
6.376706000,192.168.1.10,192.168.1.12,191,132
6.378756000,192.168.1.12,192.168.1.10,60,
6.381116000,192.168.1.12,192.168.1.10,212,74\,74
6.385858000,192.168.1.12,192.168.1.10,443,384
6.386066000,192.168.1.10,192.168.1.12,60,
6.386244000,192.168.1.12,192.168.1.10,83,24
6.386448000,192.168.1.10,192.168.1.12,60,
6.386951000,192.168.1.12,192.168.1.10,60,
6.386953000,192.168.1.10,192.168.1.12,60,
6.387619000,192.168.1.12,192.168.1.10,60,
6.388387000,192.168.1.10,192.168.1.12,66,
6.388712000,192.168.1.12,192.168.1.10,60,
6.388866000,192.168.1.10,192.168.1.12,60,
6.414858000,192.168.1.10,192.168.1.12,1514,
6.414860000,192.168.1.10,192.168.1.12,92,1493
6.415406000,192.168.1.12,192.168.1.10,60,
6.417859000,192.168.1.12,192.168.1.10,153,88\,1
6.418363000,192.168.1.10,192.168.1.12,577,1\,512
6.590602000,192.168.1.12,192.168.1.10,60,
6.719826000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
6.720963000,192.168.1.10,192.168.1.12,128,69
6.721112000,192.168.1.10,192.168.1.12,301,242
6.721114000,192.168.1.10,192.168.1.12,188,129
6.723022000,192.168.1.12,192.168.1.10,60,
6.725574000,192.168.1.12,192.168.1.10,212,74\,74
6.730496000,192.168.1.12,192.168.1.10,443,384
6.730910000,192.168.1.10,192.168.1.12,60,
6.731246000,192.168.1.12,192.168.1.10,83,24
6.731504000,192.168.1.10,192.168.1.12,60,
6.731505000,192.168.1.12,192.168.1.10,60,
6.732088000,192.168.1.10,192.168.1.12,60,
6.732614000,192.168.1.12,192.168.1.10,60,
6.733616000,192.168.1.10,192.168.1.12,66,
6.733937000,192.168.1.12,192.168.1.10,60,
6.733963000,192.168.1.10,192.168.1.12,60,
6.759660000,192.168.1.10,192.168.1.12,1514,
6.759662000,192.168.1.10,192.168.1.12,92,1493
6.760081000,192.168.1.12,192.168.1.10,60,
6.762601000,192.168.1.12,192.168.1.10,153,88\,1
6.762984000,192.168.1.10,192.168.1.12,577,1\,512
6.890420000,192.168.1.12,192.168.1.10,60,
7.064463000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
7.065594000,192.168.1.10,192.168.1.12,128,69
7.065726000,192.168.1.10,192.168.1.12,301,242
7.065727000,192.168.1.10,192.168.1.12,188,129
7.067761000,192.168.1.12,192.168.1.10,60,
7.070134000,192.168.1.12,192.168.1.10,212,74\,74
7.074861000,192.168.1.12,192.168.1.10,443,384
7.074864000,192.168.1.10,192.168.1.12,60,
7.075392000,192.168.1.12,192.168.1.10,83,24
7.075694000,192.168.1.10,192.168.1.12,60,
7.076073000,192.168.1.12,192.168.1.10,60,
7.076074000,192.168.1.10,192.168.1.12,60,
7.076539000,192.168.1.12,192.168.1.10,60,
7.077564000,192.168.1.10,192.168.1.12,66,
7.077842000,192.168.1.12,192.168.1.10,60,
7.077983000,192.168.1.10,192.168.1.12,60,
7.103850000,192.168.1.10,192.168.1.12,1514,
7.103852000,192.168.1.10,192.168.1.12,92,1493
7.104385000,192.168.1.12,192.168.1.10,60,
7.106900000,192.168.1.12,192.168.1.10,153,88\,1
7.107298000,192.168.1.10,192.168.1.12,577,1\,512
7.290578000,192.168.1.12,192.168.1.10,60,
7.408532000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
7.409596000,192.168.1.10,192.168.1.12,128,69
7.409757000,192.168.1.10,192.168.1.12,301,242
7.409759000,192.168.1.10,192.168.1.12,188,129
7.411780000,192.168.1.12,192.168.1.10,60,
7.414285000,192.168.1.12,192.168.1.10,212,74\,74
7.418973000,192.168.1.12,192.168.1.10,443,384
7.419015000,192.168.1.10,192.168.1.12,60,
7.419559000,192.168.1.12,192.168.1.10,83,24
7.419768000,192.168.1.10,192.168.1.12,60,
7.420135000,192.168.1.12,192.168.1.10,60,
7.420136000,192.168.1.10,192.168.1.12,60,
7.420631000,192.168.1.12,192.168.1.10,60,
7.421735000,192.168.1.10,192.168.1.12,66,
7.422028000,192.168.1.12,192.168.1.10,60,
7.422224000,192.168.1.10,192.168.1.12,60,
7.433144000,192.168.1.10,192.168.1.12,1514,
7.433147000,192.168.1.10,192.168.1.12,92,1493
7.433683000,192.168.1.12,192.168.1.10,60,
7.436044000,192.168.1.12,192.168.1.10,153,88\,1
7.436514000,192.168.1.10,192.168.1.12,577,1\,512
7.590672000,192.168.1.12,192.168.1.10,60,
7.737850000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
7.738996000,192.168.1.10,192.168.1.12,128,69
7.739172000,192.168.1.10,192.168.1.12,301,242
7.739174000,192.168.1.10,192.168.1.12,188,129
7.741115000,192.168.1.12,192.168.1.10,60,
7.743616000,192.168.1.12,192.168.1.10,212,74\,74
7.748327000,192.168.1.12,192.168.1.10,443,384
7.748537000,192.168.1.10,192.168.1.12,60,
7.748539000,192.168.1.12,192.168.1.10,83,24
7.748989000,192.168.1.10,192.168.1.12,60,
